Tag1,Tag2,Tag3,Tag4,Random Number,Density,Respiration,Water,Axial Penetration 1,Axial Penetration 2,bulk density,SRN,N1,N2,N3,N4,N5,N6,N7,N8,CO2,Temp,Seed_weight,Seed_tag,Nitrogen,Riego,mineralization,Organic_matter,end
6000,Teosinte,0,0,1,0.382,0.04,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0.38025 31 0.477875 32 0.44805 33 0.403825 34 0.543 35 0.5139 36 0.481 37 0.539125 38 0.407525 39 0.478775 40 0.47945 41 0.39345 42 0.375775 43 0.398325 44 0.43435 45 0.65975 46 0.55795 47 0.482575 48 0.5946 49 0.630825 50 0.5106 51 0.5879 52 0.85615 53 0.736125 54 0.5372 55 0.6379 56 0.517275 57 0.532775 58 0.5132 59 0.635075 60 0.68665,1000,1000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,4,5,6,5,4,8,20,25,266,0.99,0.05,0,0.64,1.25,0.1,0.5,1
6000,A,0,0,1,0.523,0.01,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0.38025 31 0.477875 32 0.44805 33 0.403825 34 0.543 35 0.5139 36 0.481 37 0.539125 38 0.407525 39 0.478775 40 0.47945 41 0.39345 42 0.375775 43 0.398325 44 0.43435 45 0.65975 46 0.55795 47 0.482575 48 0.5946 49 0.630825 50 0.5106 51 0.5879 52 0.85615 53 0.736125 54 0.5372 55 0.6379 56 0.517275 57 0.532775 58 0.5132 59 0.635075 60 0.68665,4000,4000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,3,4,5,4,4,8,20,25,266,0.99,0.296,0,0.64,1.25,0.1,0.5,1
6000,B,0,0,1,0.523,0.01,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0.38025 31 0.477875 32 0.44805 33 0.403825 34 0.543 35 0.5139 36 0.481 37 0.539125 38 0.407525 39 0.478775 40 0.47945 41 0.39345 42 0.375775 43 0.398325 44 0.43435 45 0.65975 46 0.55795 47 0.482575 48 0.5946 49 0.630825 50 0.5106 51 0.5879 52 0.85615 53 0.736125 54 0.5372 55 0.6379 56 0.517275 57 0.532775 58 0.5132 59 0.635075 60 0.68665,4000,4000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,3,4,5,4,4,8,20,25,266,0.99,0.296,0,0.64,1.25,0.1,0.5,1
6000,C,0,0,1,0.523,0.01,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0.38025 31 0.477875 32 0.44805 33 0.403825 34 0.543 35 0.5139 36 0.481 37 0.539125 38 0.407525 39 0.478775 40 0.47945 41 0.39345 42 0.375775 43 0.398325 44 0.43435 45 0.65975 46 0.55795 47 0.482575 48 0.5946 49 0.630825 50 0.5106 51 0.5879 52 0.85615 53 0.736125 54 0.5372 55 0.6379 56 0.517275 57 0.532775 58 0.5132 59 0.635075 60 0.68665,4000,4000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,3,4,5,4,4,8,20,25,266,0.99,0.296,0,0.64,1.25,0.1,0.5,1
8000,D,0,0,1,0.382,0.04,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0 60 0,1000,1000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,4,5,6,5,4,8,20,25,260,0.98,0.15,0,1.42,1,1,1.5,1
8000,Maize,0,0,1,0.523,0.01,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0 60 0,4000,4000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,4,3,4,5,4,4,8,20,25,260,0.98,0.15,0,1.42,1,1,1.5,1
8000,Teosinte,0,0,1,0.382,0.04,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0 60 0,1000,1000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,4,5,6,5,4,8,20,25,260,0.98,0.05,0,1.42,1,1,1.5,1
8000,A,0,0,1,0.382,0.04,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0 60 0,1000,1000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,3,4,5,4,4,8,20,25,260,0.98,0.15,0,1.42,1,1,1.5,1
8000,B,0,0,1,0.523,0.01,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0 60 0,4000,4000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,4,5,6,5,4,8,20,25,260,0.98,0.15,0,1.42,1,1,1.5,1
8000,C,0,0,1,0.523,0.01,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0 60 0,4000,4000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,3,4,5,4,4,8,20,25,260,0.98,0.15,0,1.42,1,1,1.5,1
10000,D,0,0,1,0.382,0.04,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0.38025 31 0.477875 32 0.44805 33 0.403825 34 0.543 35 0.5139 36 0.481 37 0.539125 38 0.407525 39 0.478775 40 0.47945 41 0.39345 42 0.375775 43 0.398325 44 0.43435 45 0.65975 46 0.55795 47 0.482575 48 0.5946 49 0.630825 50 0.5106 51 0.5879 52 0.85615 53 0.736125 54 0.5372 55 0.6379 56 0.517275 57 0.532775 58 0.5132 59 0.635075 60 0.68665,1000,1000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,4,5,6,5,4,8,20,25,265,0.95,0.1,0,1.42,1,1,1.5,1
10000,Maize,0,0,1,0.523,0.01,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0.38025 31 0.477875 32 0.44805 33 0.403825 34 0.543 35 0.5139 36 0.481 37 0.539125 38 0.407525 39 0.478775 40 0.47945 41 0.39345 42 0.375775 43 0.398325 44 0.43435 45 0.65975 46 0.55795 47 0.482575 48 0.5946 49 0.630825 50 0.5106 51 0.5879 52 0.85615 53 0.736125 54 0.5372 55 0.6379 56 0.517275 57 0.532775 58 0.5132 59 0.635075 60 0.68665,4000,4000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,4,3,4,5,4,4,8,20,25,265,0.95,0.1,0,1.42,1,1,1.5,1
10000,Teosinte,0,0,1,0.382,0.04,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0.38025 31 0.477875 32 0.44805 33 0.403825 34 0.543 35 0.5139 36 0.481 37 0.539125 38 0.407525 39 0.478775 40 0.47945 41 0.39345 42 0.375775 43 0.398325 44 0.43435 45 0.65975 46 0.55795 47 0.482575 48 0.5946 49 0.630825 50 0.5106 51 0.5879 52 0.85615 53 0.736125 54 0.5372 55 0.6379 56 0.517275 57 0.532775 58 0.5132 59 0.635075 60 0.68665,1000,1000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,4,5,6,5,4,8,20,25,265,0.95,0.05,0,1.42,1,1,1.5,1
10000,A,0,0,1,0.382,0.04,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0.38025 31 0.477875 32 0.44805 33 0.403825 34 0.543 35 0.5139 36 0.481 37 0.539125 38 0.407525 39 0.478775 40 0.47945 41 0.39345 42 0.375775 43 0.398325 44 0.43435 45 0.65975 46 0.55795 47 0.482575 48 0.5946 49 0.630825 50 0.5106 51 0.5879 52 0.85615 53 0.736125 54 0.5372 55 0.6379 56 0.517275 57 0.532775 58 0.5132 59 0.635075 60 0.68665,1000,1000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,4,5,6,5,4,8,20,25,265,0.95,0.1,0,1.42,1,1,1.5,1
10000,B,0,0,1,0.382,0.04,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0.38025 31 0.477875 32 0.44805 33 0.403825 34 0.543 35 0.5139 36 0.481 37 0.539125 38 0.407525 39 0.478775 40 0.47945 41 0.39345 42 0.375775 43 0.398325 44 0.43435 45 0.65975 46 0.55795 47 0.482575 48 0.5946 49 0.630825 50 0.5106 51 0.5879 52 0.85615 53 0.736125 54 0.5372 55 0.6379 56 0.517275 57 0.532775 58 0.5132 59 0.635075 60 0.68665,1000,1000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,4,5,6,5,4,8,20,25,265,0.95,0.1,0,1.42,1,1,1.5,1
10000,C,0,0,1,0.382,0.04,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0.38025 31 0.477875 32 0.44805 33 0.403825 34 0.543 35 0.5139 36 0.481 37 0.539125 38 0.407525 39 0.478775 40 0.47945 41 0.39345 42 0.375775 43 0.398325 44 0.43435 45 0.65975 46 0.55795 47 0.482575 48 0.5946 49 0.630825 50 0.5106 51 0.5879 52 0.85615 53 0.736125 54 0.5372 55 0.6379 56 0.517275 57 0.532775 58 0.5132 59 0.635075 60 0.68665,1000,1000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,4,5,6,5,4,8,20,25,265,0.95,0.1,0,1.42,1,1,1.5,1
12000,D,0,0,1,0.382,0.04,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0 60 0,1000,1000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,4,5,6,5,4,8,20,25,251,0.9,0.05,0,1.42,1,1,1.5,1
12000,Maize,0,0,1,0.523,0.01,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0 60 0,4000,4000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,4,3,4,5,4,4,8,20,25,251,0.9,0.05,0,1.42,1,1,1.5,1
12000,Teosinte,0,0,1,0.382,0.04,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0 60 0,1000,1000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,4,5,6,5,4,8,20,25,251,0.9,0.05,0,1.42,1,1,1.5,1
12000,A,0,0,1,0.382,0.04,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0 60 0,1000,1000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,4,5,6,5,4,8,20,25,251,0.9,0.05,0,1.42,1,1,1.5,1
12000,B,0,0,1,0.382,0.04,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0 60 0,1000,1000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,4,5,6,5,4,8,20,25,251,0.9,0.05,0,1.42,1,1,1.5,1
12000,C,0,0,1,0.382,0.04,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0 60 0,1000,1000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,4,5,6,5,4,8,20,25,251,0.9,0.05,0,1.42,1,1,1.5,1
14000,D,0,0,1,0.382,0.04,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0.38025 31 0.477875 32 0.44805 33 0.403825 34 0.543 35 0.5139 36 0.481 37 0.539125 38 0.407525 39 0.478775 40 0.47945 41 0.39345 42 0.375775 43 0.398325 44 0.43435 45 0.65975 46 0.55795 47 0.482575 48 0.5946 49 0.630825 50 0.5106 51 0.5879 52 0.85615 53 0.736125 54 0.5372 55 0.6379 56 0.517275 57 0.532775 58 0.5132 59 0.635075 60 0.68665,1000,1000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,4,5,6,5,4,8,20,25,238,0.92,0.05,0,1.42,1,1,1.5,1
14000,Maize,0,0,1,0.523,0.01,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0.38025 31 0.477875 32 0.44805 33 0.403825 34 0.543 35 0.5139 36 0.481 37 0.539125 38 0.407525 39 0.478775 40 0.47945 41 0.39345 42 0.375775 43 0.398325 44 0.43435 45 0.65975 46 0.55795 47 0.482575 48 0.5946 49 0.630825 50 0.5106 51 0.5879 52 0.85615 53 0.736125 54 0.5372 55 0.6379 56 0.517275 57 0.532775 58 0.5132 59 0.635075 60 0.68665,4000,4000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,4,3,4,5,4,4,8,20,25,238,0.92,0.05,0,1.42,1,1,1.5,1
14000,Teosinte,0,0,1,0.382,0.04,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0.38025 31 0.477875 32 0.44805 33 0.403825 34 0.543 35 0.5139 36 0.481 37 0.539125 38 0.407525 39 0.478775 40 0.47945 41 0.39345 42 0.375775 43 0.398325 44 0.43435 45 0.65975 46 0.55795 47 0.482575 48 0.5946 49 0.630825 50 0.5106 51 0.5879 52 0.85615 53 0.736125 54 0.5372 55 0.6379 56 0.517275 57 0.532775 58 0.5132 59 0.635075 60 0.68665,1000,1000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,4,5,6,5,4,8,20,25,238,0.92,0.05,0,1.42,1,1,1.5,1
14000,A,0,0,1,0.382,0.04,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0.38025 31 0.477875 32 0.44805 33 0.403825 34 0.543 35 0.5139 36 0.481 37 0.539125 38 0.407525 39 0.478775 40 0.47945 41 0.39345 42 0.375775 43 0.398325 44 0.43435 45 0.65975 46 0.55795 47 0.482575 48 0.5946 49 0.630825 50 0.5106 51 0.5879 52 0.85615 53 0.736125 54 0.5372 55 0.6379 56 0.517275 57 0.532775 58 0.5132 59 0.635075 60 0.68665,1000,1000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,4,5,6,5,4,8,20,25,238,0.92,0.05,0,1.42,1,1,1.5,1
14000,B,0,0,1,0.382,0.04,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0.38025 31 0.477875 32 0.44805 33 0.403825 34 0.543 35 0.5139 36 0.481 37 0.539125 38 0.407525 39 0.478775 40 0.47945 41 0.39345 42 0.375775 43 0.398325 44 0.43435 45 0.65975 46 0.55795 47 0.482575 48 0.5946 49 0.630825 50 0.5106 51 0.5879 52 0.85615 53 0.736125 54 0.5372 55 0.6379 56 0.517275 57 0.532775 58 0.5132 59 0.635075 60 0.68665,1000,1000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,4,5,6,5,4,8,20,25,238,0.92,0.05,0,1.42,1,1,1.5,1
14000,C,0,0,1,0.382,0.04,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0.679675 28 0.534625 29 0.5239 30 0.38025 31 0.477875 32 0.44805 33 0.403825 34 0.543 35 0.5139 36 0.481 37 0.539125 38 0.407525 39 0.478775 40 0.47945 41 0.39345 42 0.375775 43 0.398325 44 0.43435 45 0.65975 46 0.55795 47 0.482575 48 0.5946 49 0.630825 50 0.5106 51 0.5879 52 0.85615 53 0.736125 54 0.5372 55 0.6379 56 0.517275 57 0.532775 58 0.5132 59 0.635075 60 0.68665,1000,1000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,4,5,6,5,4,8,20,25,238,0.92,0.05,0,1.42,1,1,1.5,1
16000,D,0,0,1,0.382,0.04,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0 60 0,1000,1000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,1,4,5,6,5,4,8,20,25,212,0.82,0.05,0,1.42,1,1,1.5,1
16000,Maize,0,0,1,0.523,0.01,0 0.61345 1 0.7186 2 0.621925 3 0.68365 4 0.6948 5 0.69345 6 0.774775 7 0.7924 8 0.60655 9 0.734975 10 0.87 11 0.75255 12 0.7048 13 0.6543 14 0.61105 15 0.678925 16 0.7195 17 0.76035 18 0.73885 19 0.5974 20 0.6127 21 0.588375 22 0.4832 23 0.699625 24 0.610075 25 0.8337 26 0.55625 27 0 60 0,4000,4000,0 1.25 -20 1.3 -45 1.4 -60 1.4 -70 1.4 -95 1.4 -120 1.4 -140 1.4 -160 1.4 -170 1.4,4,3,4,5,4,4,8,20,25,212,0.82,0.05,0,1.42,1,1,1.5,1
